lat,lon,date,sst
-0.5,-39.5,2012-04-01,
-0.5,-39.5,2012-05-01,
-0.5,-39.5,2012-06-01,
-0.5,-39.5,2012-07-01,30.108002
-0.5,-39.5,2012-08-01,30.518002
-0.5,-39.5,2012-09-01,30.665
-0.5,-39.5,2012-10-01,30.768002
-0.5,-39.5,2012-11-01,30.628002
-0.5,-39.5,2012-12-01,28.553001
-0.5,-39.5,2013-01-01,28.003002
-0.5,-39.5,2013-02-01,27.460001
-0.5,-39.5,2013-03-01,26.920002
-0.5,-39.5,2013-04-01,26.580002
-0.5,-39.5,2013-05-01,26.498001
-0.5,-39.5,2013-06-01,26.773
-0.5,-39.5,2013-07-01,27.328001
-0.5,-39.5,2013-08-01,28.170002
-0.5,-39.5,2013-09-01,28.648
-0.5,-39.5,2013-10-01,28.778002
-0.5,-39.5,2013-11-01,27.778002
-0.5,-39.5,2013-12-01,27.268002
-0.5,-39.5,2014-01-01,25.808
-0.5,-39.5,2014-02-01,27.023
-0.5,-39.5,2014-03-01,28.373001
-0.5,-39.5,2014-04-01,28.943
-0.5,-39.5,2014-05-01,29.075
-0.5,-39.5,2014-06-01,29.275002
-0.5,-39.5,2014-07-01,29.595001
-0.5,-39.5,2014-08-01,
-0.5,-39.5,2014-09-01,
-0.5,-39.5,2014-10-01,
-0.5,-39.5,2014-11-01,
-0.5,-39.5,2014-12-01,
-0.5,-39.5,2015-01-01,
-0.5,-39.5,2015-02-01,
-0.5,-39.5,2015-03-01,
-0.5,-39.5,2015-04-01,16.893002
-0.5,-39.5,2015-05-01,18.053001
-0.5,-39.5,2015-06-01,20.565
-0.5,-39.5,2015-07-01,
-0.5,-39.5,2015-08-01,22.675001
-0.5,-39.5,2015-09-01,23.038002
-0.5,-39.5,2015-10-01,23.093
-0.5,-39.5,2015-11-01,22.605001
-0.5,-39.5,2015-12-01,22.148
-0.5,-39.5,2016-01-01,21.708
-0.5,-39.5,2016-02-01,20.653002
-0.5,-39.5,2016-03-01,20.023
-0.5,-39.5,2016-04-01,
-0.5,-39.5,2016-05-01,
-0.5,-39.5,2016-06-01,
-0.5,-39.5,2016-07-01,
-0.5,-39.5,2016-08-01,
-0.5,-39.5,2016-09-01,
-0.5,-39.5,2016-10-01,
-0.5,-39.5,2016-11-01,
-0.5,-39.5,2016-12-01,
-0.5,-39.5,2017-01-01,22.868002
-0.5,-39.5,2017-02-01,25.010002
-0.5,-39.5,2017-03-01,24.965002
-0.5,-39.5,2017-04-01,25.125002
-0.5,-39.5,2017-05-01,25.373001
-0.5,-39.5,2017-06-01,25.785002
-0.5,-39.5,2017-07-01,25.578001
-0.5,-39.5,2017-08-01,25.135002
-0.5,-39.5,2017-09-01,24.175001
-0.5,-39.5,2017-10-01,23.645
-0.5,-39.5,2017-11-01,23.253
-0.5,-39.5,2017-12-01,
-0.5,-39.5,2018-01-01,
-0.5,-39.5,2018-02-01,
-0.5,-39.5,2018-03-01,
-0.5,-39.5,2018-04-01,
-0.5,-39.5,2018-05-01,
-0.5,-39.5,2018-06-01,
-0.5,-39.5,2018-07-01,
-0.5,-39.5,2018-08-01,23.075
-0.5,-39.5,2018-09-01,26.123001
-0.5,-39.5,2018-10-01,26.188002
-0.5,-39.5,2018-11-01,26.900002
-0.5,-39.5,2018-12-01,27.413002
-0.5,-39.5,2019-01-01,28.208002
-0.5,-39.5,2019-02-01,28.445002
-0.5,-39.5,2019-03-01,28.033
-0.5,-39.5,2019-04-01,27.44
-0.5,-39.5,2019-05-01,27.068
-0.5,-39.5,2019-06-01,26.813002
-0.5,-39.5,2019-07-01,26.643002
-0.5,-39.5,2019-08-01,
-0.5,-39.5,2019-09-01,28.678001
-0.5,-39.5,2019-10-01,28.833002
-0.5,-39.5,2019-11-01,
-0.5,-39.5,2019-12-01,
-0.5,-39.5,2020-01-01,
-0.5,-39.5,2020-02-01,
-0.5,-39.5,2020-03-01,26.010002
-0.5,-39.5,2020-04-01,27.228
-0.5,-39.5,2020-05-01,28.245
-0.5,-39.5,2020-06-01,28.558
-0.5,-39.5,2020-07-01,28.653002
-0.5,-39.5,2020-08-01,29.088001
-0.5,-39.5,2020-09-01,28.965002
-0.5,-39.5,2020-10-01,28.655
-0.5,-39.5,2020-11-01,28.503002
-0.5,-39.5,2020-12-01,28.340002
-0.5,-39.5,2021-01-01,28.073002
-0.5,-39.5,2021-02-01,27.990002
-0.5,-39.5,2021-03-01,28.168001
-0.5,-39.5,2021-04-01,28.725002
-0.5,-39.5,2021-05-01,28.915
-0.5,-39.5,2021-06-01,29.273
-0.5,-39.5,2021-07-01,29.728
-0.5,-39.5,2021-08-01,
-0.5,-39.5,2021-09-01,
-0.5,-39.5,2021-10-01,26.903002
-0.5,-39.5,2021-11-01,28.170002
-0.5,-39.5,2021-12-01,29.250002
-0.5,-39.5,2022-01-01,28.943
-0.5,-39.5,2022-02-01,29.313002
-0.5,-39.5,2022-03-01,29.218002
-0.5,-39.5,2022-04-01,29.098001
-0.5,-39.5,2022-05-01,29.153002
-0.5,-39.5,2022-06-01,29.105001
-0.5,-39.5,2022-07-01,29.253002
-0.5,-39.5,2022-08-01,29.275002
-0.5,-39.5,2022-09-01,29.223001
-0.5,-39.5,2022-10-01,29.168001
-0.5,-39.5,2022-11-01,29.243002
-0.5,-39.5,2022-12-01,29.220001
-0.5,-39.5,2023-01-01,29.428001
-0.5,-39.5,2023-02-01,29.215002
-0.5,-39.5,2023-03-01,29.225002
-0.5,-39.5,2023-04-01,28.945002
-0.5,-39.5,2023-05-01,
-0.5,-39.5,2023-06-01,28.315
-0.5,-39.5,2023-07-01,29.335001
-0.5,-39.5,2023-08-01,29.390001
-0.5,-39.5,2023-09-01,29.403002
-0.5,-39.5,2023-10-01,29.600002
-0.5,-39.5,2023-11-01,29.578001
-0.5,-39.5,2023-12-01,29.603
-0.5,-39.5,2024-01-01,29.893002
-0.5,-39.5,2024-02-01,29.825
-0.5,-39.5,2024-03-01,29.713001
-0.5,-39.5,2024-04-01,29.778002
-0.5,-39.5,2024-05-01,29.880001
-0.5,-39.5,2024-06-01,29.925001
-0.5,-39.5,2024-07-01,29.853
-0.5,-34.5,2004-08-01,29.003002
-0.5,-34.5,2004-09-01,29.130001
-0.5,-34.5,2004-10-01,28.918001
-0.5,-34.5,2004-11-01,29.150002
-0.5,-34.5,2004-12-01,29.365002
-0.5,-34.5,2005-01-01,28.86
-0.5,-34.5,2005-02-01,29.468002
-0.5,-34.5,2005-03-01,
-0.5,-34.5,2005-04-01,29.79
-0.5,-34.5,2005-05-01,29.673002
-0.5,-34.5,2005-06-01,29.793001
-0.5,-34.5,2005-07-01,29.94
-0.5,-34.5,2005-08-01,29.845001
-0.5,-34.5,2005-09-01,29.963001
-0.5,-34.5,2005-10-01,29.958002
-0.5,-34.5,2005-11-01,29.995
-0.5,-34.5,2005-12-01,30.160002
-0.5,-34.5,2006-01-01,30.263
-0.5,-34.5,2006-02-01,30.113
-0.5,-34.5,2006-03-01,30.168001
-0.5,-34.5,2006-04-01,28.798002
-0.5,-34.5,2006-05-01,28.693
-0.5,-34.5,2006-06-01,28.570002
-0.5,-34.5,2006-07-01,28.340002
-0.5,-34.5,2006-08-01,
-0.5,-34.5,2006-09-01,29.420002
-0.5,-34.5,2006-10-01,
-0.5,-34.5,2006-11-01,
-0.5,-34.5,2006-12-01,29.258001
-0.5,-34.5,2007-01-01,29.403002
-0.5,-34.5,2007-02-01,29.300001
-0.5,-34.5,2007-03-01,29.848001
-0.5,-34.5,2007-04-01,29.668001
-0.5,-34.5,2007-05-01,30.010002
-0.5,-34.5,2007-06-01,30.123001
-0.5,-34.5,2007-07-01,30.258001
-0.5,-34.5,2007-08-01,30.535002
-0.5,-34.5,2007-09-01,30.743002
-0.5,-34.5,2007-10-01,30.493002
-0.5,-34.5,2007-11-01,30.100002
-0.5,-34.5,2007-12-01,28.330002
-0.5,-34.5,2008-01-01,28.055002
-0.5,-34.5,2008-02-01,27.79
-0.5,-34.5,2008-03-01,27.488
-0.5,-34.5,2008-04-01,27.773
-0.5,-34.5,2008-05-01,
-0.5,-34.5,2008-06-01,29.495
-0.5,-34.5,2008-07-01,29.463001
-0.5,-34.5,2008-08-01,29.383001
-0.5,-34.5,2008-09-01,29.380001
-0.5,-34.5,2008-10-01,28.865002
-0.5,-34.5,2008-11-01,28.353
-0.5,-34.5,2008-12-01,
-0.5,-34.5,2009-01-01,
-0.5,-34.5,2009-02-01,
-0.5,-34.5,2009-03-01,29.880001
-0.5,-34.5,2009-04-01,30.298002
-0.5,-34.5,2009-05-01,30.523
-0.5,-34.5,2009-06-01,30.825
-0.5,-34.5,2009-07-01,30.893002
-0.5,-34.5,2009-08-01,28.138
-0.5,-34.5,2009-09-01,27.643002
-0.5,-34.5,2009-10-01,27.113
-0.5,-34.5,2009-11-01,26.703001
-0.5,-34.5,2009-12-01,26.953001
-0.5,-34.5,2010-01-01,27.313002
-0.5,-34.5,2010-02-01,27.958002
-0.5,-34.5,2010-03-01,28.775002
-0.5,-34.5,2010-04-01,29.625002
-0.5,-34.5,2010-05-01,30.043001
-0.5,-34.5,2010-06-01,30.323002
-0.5,-34.5,2010-07-01,29.245
-0.5,-34.5,2010-08-01,28.473001
-0.5,-34.5,2010-09-01,26.713001
-0.5,-34.5,2010-10-01,27.563002
-0.5,-34.5,2010-11-01,28.69
-0.5,-34.5,2010-12-01,29.315
-0.5,-34.5,2011-01-01,29.465002
-0.5,-34.5,2011-02-01,29.723001
-0.5,-34.5,2011-03-01,30.055002
-0.5,-34.5,2011-04-01,
-0.5,-34.5,2011-05-01,
-0.5,-34.5,2011-06-01,
-0.5,-34.5,2011-07-01,
-0.5,-34.5,2011-08-01,
-0.5,-34.5,2011-09-01,
-0.5,-34.5,2011-10-01,
-0.5,-34.5,2011-11-01,
-0.5,-34.5,2011-12-01,12.1
-0.5,-34.5,2012-01-01,14.93
-0.5,-34.5,2012-02-01,17.588001
-0.5,-34.5,2012-03-01,
-0.5,-34.5,2012-04-01,20.703001
-0.5,-34.5,2012-05-01,20.923
-0.5,-34.5,2012-06-01,20.823002
-0.5,-34.5,2012-07-01,20.363
-0.5,-34.5,2012-08-01,19.908
-0.5,-34.5,2012-09-01,19.828001
-0.5,-34.5,2012-10-01,18.788
-0.5,-34.5,2012-11-01,18.363
-0.5,-34.5,2012-12-01,
-0.5,-34.5,2013-01-01,
-0.5,-34.5,2013-02-01,
-0.5,-34.5,2013-03-01,
-0.5,-34.5,2013-04-01,
-0.5,-34.5,2013-05-01,
-0.5,-34.5,2013-06-01,
-0.5,-34.5,2013-07-01,
-0.5,-34.5,2013-08-01,
-0.5,-34.5,2013-09-01,20.238
-0.5,-34.5,2013-10-01,23.258001
-0.5,-34.5,2013-11-01,23.210001
-0.5,-34.5,2013-12-01,23.038002
-0.5,-34.5,2014-01-01,23.055
-0.5,-34.5,2014-02-01,23.508001
-0.5,-34.5,2014-03-01,23.358002
-0.5,-34.5,2014-04-01,23.043001
-0.5,-34.5,2014-05-01,22.333
-0.5,-34.5,2014-06-01,22.050001
-0.5,-34.5,2014-07-01,21.673
-0.5,-34.5,2014-08-01,
-0.5,-34.5,2014-09-01,
-0.5,-34.5,2014-10-01,
-0.5,-34.5,2014-11-01,
-0.5,-34.5,2014-12-01,
-0.5,-34.5,2015-01-01,
-0.5,-34.5,2015-02-01,
-0.5,-34.5,2015-03-01,
-0.5,-34.5,2015-04-01,20.693
-0.5,-34.5,2015-05-01,24.703001
-0.5,-34.5,2015-06-01,24.823002
-0.5,-34.5,2015-07-01,25.535002
-0.5,-34.5,2015-08-01,26.095001
-0.5,-34.5,2015-09-01,26.85
-0.5,-34.5,2015-10-01,26.958002
-0.5,-34.5,2015-11-01,26.265001
-0.5,-34.5,2015-12-01,25.883001
-0.5,-34.5,2016-01-01,25.685001
-0.5,-34.5,2016-02-01,25.253
-0.5,-34.5,2016-03-01,25.11
-0.5,-34.5,2016-04-01,
-0.5,-34.5,2016-05-01,27.025002
-0.5,-34.5,2016-06-01,26.828001
-0.5,-34.5,2016-07-01,
-0.5,-34.5,2016-08-01,
-0.5,-34.5,2016-09-01,
-0.5,-34.5,2016-10-01,
-0.5,-34.5,2016-11-01,24.365002
-0.5,-34.5,2016-12-01,26.115002
-0.5,-34.5,2017-01-01,27.045002
-0.5,-34.5,2017-02-01,27.718
-0.5,-34.5,2017-03-01,28.058
-0.5,-34.5,2017-04-01,28.363
-0.5,-34.5,2017-05-01,28.085001
-0.5,-34.5,2017-06-01,27.588001
-0.5,-34.5,2017-07-01,27.333002
-0.5,-34.5,2017-08-01,27.078001
-0.5,-34.5,2017-09-01,26.735
-0.5,-34.5,2017-10-01,26.608002
-0.5,-34.5,2017-11-01,26.868002
-0.5,-34.5,2017-12-01,27.680002
-0.5,-34.5,2018-01-01,27.885002
-0.5,-34.5,2018-02-01,28.140001
-0.5,-34.5,2018-03-01,28.300001
-0.5,-34.5,2018-04-01,
-0.5,-34.5,2018-05-01,
-0.5,-34.5,2018-06-01,25.558
-0.5,-34.5,2018-07-01,27.130001
-0.5,-34.5,2018-08-01,28.283
-0.5,-34.5,2018-09-01,28.328001
-0.5,-34.5,2018-10-01,28.79
-0.5,-34.5,2018-11-01,28.775002
-0.5,-34.5,2018-12-01,28.435001
-0.5,-34.5,2019-01-01,28.333002
-0.5,-34.5,2019-02-01,28.375002
-0.5,-34.5,2019-03-01,28.373001
-0.5,-34.5,2019-04-01,28.278002
-0.5,-34.5,2019-05-01,28.155
-0.5,-34.5,2019-06-01,28.003002
-0.5,-34.5,2019-07-01,28.213001
-0.5,-34.5,2019-08-01,28.130001
-0.5,-34.5,2019-09-01,28.480001
-0.5,-34.5,2019-10-01,28.443
-0.5,-34.5,2019-11-01,28.198002
-0.5,-34.5,2019-12-01,27.963001
-0.5,-34.5,2020-01-01,
-0.5,-34.5,2020-02-01,26.86
-0.5,-34.5,2020-03-01,28.218
-0.5,-34.5,2020-04-01,28.443
-0.5,-34.5,2020-05-01,28.568
-0.5,-34.5,2020-06-01,29.075
-0.5,-34.5,2020-07-01,29.075
-0.5,-34.5,2020-08-01,28.815
-0.5,-34.5,2020-09-01,28.898
-0.5,-34.5,2020-10-01,29.03
-0.5,-34.5,2020-11-01,29.065
-0.5,-34.5,2020-12-01,29.220001
-0.5,-34.5,2021-01-01,29.178001
-0.5,-34.5,2021-02-01,29.205002
-0.5,-34.5,2021-03-01,29.220001
-0.5,-34.5,2021-04-01,28.715002
-0.5,-34.5,2021-05-01,28.830002
-0.5,-34.5,2021-06-01,28.668001
-0.5,-34.5,2021-07-01,28.850002
-0.5,-34.5,2021-08-01,28.838001
-0.5,-34.5,2021-09-01,27.333002
-0.5,-34.5,2021-10-01,28.313002
-0.5,-34.5,2021-11-01,
-0.5,-34.5,2021-12-01,29.088001
-0.5,-34.5,2022-01-01,29.208002
-0.5,-34.5,2022-02-01,29.263
-0.5,-34.5,2022-03-01,29.408
-0.5,-34.5,2022-04-01,29.358002
-0.5,-34.5,2022-05-01,29.463001
-0.5,-34.5,2022-06-01,29.493002
-0.5,-34.5,2022-07-01,29.525002
-0.5,-34.5,2022-08-01,29.680002
-0.5,-34.5,2022-09-01,29.858002
-0.5,-34.5,2022-10-01,29.975002
-0.5,-34.5,2022-11-01,30.115002
-0.5,-34.5,2022-12-01,29.108002
-0.5,-34.5,2023-01-01,29.045002
-0.5,-34.5,2023-02-01,29.003002
-0.5,-34.5,2023-03-01,28.998001
-0.5,-34.5,2023-04-01,
-0.5,-34.5,2023-05-01,28.973001
-0.5,-34.5,2023-06-01,
-0.5,-34.5,2023-07-01,
-0.5,-34.5,2023-08-01,29.248001
-0.5,-34.5,2023-09-01,29.568
-0.5,-34.5,2023-10-01,29.405
-0.5,-34.5,2023-11-01,29.735
-0.5,-34.5,2023-12-01,29.590002
-0.5,-34.5,2024-01-01,29.898
-0.5,-34.5,2024-02-01,30.188002
-0.5,-34.5,2024-03-01,30.318
-0.5,-34.5,2024-04-01,30.473001
-0.5,-34.5,2024-05-01,30.593002
-0.5,-34.5,2024-06-01,30.503002
-0.5,-34.5,2024-07-01,30.130001
-0.5,-29.5,2004-08-01,28.630001
-0.5,-29.5,2004-09-01,28.503002
-0.5,-29.5,2004-10-01,28.410002
-0.5,-29.5,2004-11-01,28.433
-0.5,-29.5,2004-12-01,28.685001
-0.5,-29.5,2005-01-01,
-0.5,-29.5,2005-02-01,29.7
-0.5,-29.5,2005-03-01,30.12
-0.5,-29.5,2005-04-01,30.298002
-0.5,-29.5,2005-05-01,30.37
-0.5,-29.5,2005-06-01,29.958002
-0.5,-29.5,2005-07-01,29.650002
-0.5,-29.5,2005-08-01,
-0.5,-29.5,2005-09-01,
-0.5,-29.5,2005-10-01,
-0.5,-29.5,2005-11-01,30.298002
-0.5,-29.5,2005-12-01,30.500002
-0.5,-29.5,2006-01-01,30.585001
-0.5,-29.5,2006-02-01,30.840002
-0.5,-29.5,2006-03-01,30.773
-0.5,-29.5,2006-04-01,28.268002
-0.5,-29.5,2006-05-01,27.913002
-0.5,-29.5,2006-06-01,27.665
-0.5,-29.5,2006-07-01,27.453001
-0.5,-29.5,2006-08-01,27.948002
-0.5,-29.5,2006-09-01,28.37
-0.5,-29.5,2006-10-01,29.080002
-0.5,-29.5,2006-11-01,29.998001
-0.5,-29.5,2006-12-01,30.685001
-0.5,-29.5,2007-01-01,30.94
-0.5,-29.5,2007-02-01,31.435001
-0.5,-29.5,2007-03-01,30.915
-0.5,-29.5,2007-04-01,30.210001
-0.5,-29.5,2007-05-01,28.568
-0.5,-29.5,2007-06-01,28.79
-0.5,-29.5,2007-07-01,29.535002
-0.5,-29.5,2007-08-01,30.048002
-0.5,-29.5,2007-09-01,29.978
-0.5,-29.5,2007-10-01,30.118002
-0.5,-29.5,2007-11-01,30.283
-0.5,-29.5,2007-12-01,
-0.5,-29.5,2008-01-01,
-0.5,-29.5,2008-02-01,
-0.5,-29.5,2008-03-01,
-0.5,-29.5,2008-04-01,
-0.5,-29.5,2008-05-01,
-0.5,-29.5,2008-06-01,
-0.5,-29.5,2008-07-01,
-0.5,-29.5,2008-08-01,8.6525
-0.5,-29.5,2008-09-01,12.5375
-0.5,-29.5,2008-10-01,15.76
-0.5,-29.5,2008-11-01,
-0.5,-29.5,2008-12-01,19.155
-0.5,-29.5,2009-01-01,19.175
-0.5,-29.5,2009-02-01,18.95
-0.5,-29.5,2009-03-01,18.16
-0.5,-29.5,2009-04-01,17.655
-0.5,-29.5,2009-05-01,17.3325
-0.5,-29.5,2009-06-01,16.6125
-0.5,-29.5,2009-07-01,16.6025
-0.5,-29.5,2009-08-01,
-0.5,-29.5,2009-09-01,
-0.5,-29.5,2009-10-01,
-0.5,-29.5,2009-11-01,
-0.5,-29.5,2009-12-01,
-0.5,-29.5,2010-01-01,
-0.5,-29.5,2010-02-01,
-0.5,-29.5,2010-03-01,
-0.5,-29.5,2010-04-01,
-0.5,-29.5,2010-05-01,17.99
-0.5,-29.5,2010-06-01,22.1025
-0.5,-29.5,2010-07-01,21.8025
-0.5,-29.5,2010-08-01,21.5675
-0.5,-29.5,2010-09-01,21.27
-0.5,-29.5,2010-10-01,21.2975
-0.5,-29.5,2010-11-01,21.045
-0.5,-29.5,2010-12-01,20.5525
-0.5,-29.5,2011-01-01,20.265
-0.5,-29.5,2011-02-01,20.195
-0.5,-29.5,2011-03-01,20.1925
-0.5,-29.5,2011-04-01,
-0.5,-29.5,2011-05-01,
-0.5,-29.5,2011-06-01,
-0.5,-29.5,2011-07-01,
-0.5,-29.5,2011-08-01,
-0.5,-29.5,2011-09-01,
-0.5,-29.5,2011-10-01,
-0.5,-29.5,2011-11-01,
-0.5,-29.5,2011-12-01,19.33
-0.5,-29.5,2012-01-01,23.815
-0.5,-29.5,2012-02-01,24.11
-0.5,-29.5,2012-03-01,24.5525
-0.5,-29.5,2012-04-01,25.2075
-0.5,-29.5,2012-05-01,25.82
-0.5,-29.5,2012-06-01,25.4475
-0.5,-29.5,2012-07-01,24.7525
-0.5,-29.5,2012-08-01,24.4325
-0.5,-29.5,2012-09-01,24.46
-0.5,-29.5,2012-10-01,24.1675
-0.5,-29.5,2012-11-01,24.15
-0.5,-29.5,2012-12-01,
-0.5,-29.5,2013-01-01,26.0125
-0.5,-29.5,2013-02-01,25.48
-0.5,-29.5,2013-03-01,
-0.5,-29.5,2013-04-01,
-0.5,-29.5,2013-05-01,
-0.5,-29.5,2013-06-01,
-0.5,-29.5,2013-07-01,23.9375
-0.5,-29.5,2013-08-01,25.975
-0.5,-29.5,2013-09-01,26.47
-0.5,-29.5,2013-10-01,27.035
-0.5,-29.5,2013-11-01,27.0775
-0.5,-29.5,2013-12-01,27.255
-0.5,-29.5,2014-01-01,27.095
-0.5,-29.5,2014-02-01,26.9425
-0.5,-29.5,2014-03-01,26.5925
-0.5,-29.5,2014-04-01,26.235
-0.5,-29.5,2014-05-01,25.89
-0.5,-29.5,2014-06-01,25.8
-0.5,-29.5,2014-07-01,26.135
-0.5,-29.5,2014-08-01,27.29
-0.5,-29.5,2014-09-01,27.235
-0.5,-29.5,2014-10-01,27.1775
-0.5,-29.5,2014-11-01,27.3075
-0.5,-29.5,2014-12-01,
-0.5,-29.5,2015-01-01,
-0.5,-29.5,2015-02-01,25.515
-0.5,-29.5,2015-03-01,26.73
-0.5,-29.5,2015-04-01,27.46
-0.5,-29.5,2015-05-01,27.635
-0.5,-29.5,2015-06-01,27.95
-0.5,-29.5,2015-07-01,27.8525
-0.5,-29.5,2015-08-01,27.5975
-0.5,-29.5,2015-09-01,27.6025
-0.5,-29.5,2015-10-01,27.6625
-0.5,-29.5,2015-11-01,27.555
-0.5,-29.5,2015-12-01,27.5025
-0.5,-29.5,2016-01-01,27.4025
-0.5,-29.5,2016-02-01,27.345
-0.5,-29.5,2016-03-01,27.4425
-0.5,-29.5,2016-04-01,27.6375
-0.5,-29.5,2016-05-01,28.125
-0.5,-29.5,2016-06-01,28.23
-0.5,-29.5,2016-07-01,28.085
-0.5,-29.5,2016-08-01,28.0875
-0.5,-29.5,2016-09-01,
-0.5,-29.5,2016-10-01,26.425
-0.5,-29.5,2016-11-01,27.64
-0.5,-29.5,2016-12-01,27.6925
-0.5,-29.5,2017-01-01,27.7225
-0.5,-29.5,2017-02-01,28.36
-0.5,-29.5,2017-03-01,28.1875
-0.5,-29.5,2017-04-01,28.0325
-0.5,-29.5,2017-05-01,28.205
-0.5,-29.5,2017-06-01,28.435
-0.5,-29.5,2017-07-01,28.61
-0.5,-29.5,2017-08-01,28.6925
-0.5,-29.5,2017-09-01,28.6325
-0.5,-29.5,2017-10-01,28.7325
-0.5,-29.5,2017-11-01,28.74
-0.5,-29.5,2017-12-01,28.6325
-0.5,-29.5,2018-01-01,28.7725
-0.5,-29.5,2018-02-01,28.8075
-0.5,-29.5,2018-03-01,28.845
-0.5,-29.5,2018-04-01,28.9125
-0.5,-29.5,2018-05-01,26.6975
-0.5,-29.5,2018-06-01,27.65
-0.5,-29.5,2018-07-01,
-0.5,-29.5,2018-08-01,28.4775
-0.5,-29.5,2018-09-01,28.5075
-0.5,-29.5,2018-10-01,28.535
-0.5,-29.5,2018-11-01,28.915
-0.5,-29.5,2018-12-01,29.055
-0.5,-29.5,2019-01-01,29.2925
-0.5,-29.5,2019-02-01,29.385
-0.5,-29.5,2019-03-01,29.4925
-0.5,-29.5,2019-04-01,29.63
-0.5,-29.5,2019-05-01,29.6675
-0.5,-29.5,2019-06-01,29.7425
-0.5,-29.5,2019-07-01,29.835
-0.5,-29.5,2019-08-01,29.4475
-0.5,-29.5,2019-09-01,29.585
-0.5,-29.5,2019-10-01,29.7325
-0.5,-29.5,2019-11-01,29.9125
-0.5,-29.5,2019-12-01,
-0.5,-29.5,2020-01-01,28.49
-0.5,-29.5,2020-02-01,
-0.5,-29.5,2020-03-01,
-0.5,-29.5,2020-04-01,28.835
-0.5,-29.5,2020-05-01,29.135
-0.5,-29.5,2020-06-01,29.0875
-0.5,-29.5,2020-07-01,29.5625
-0.5,-29.5,2020-08-01,29.6575
-0.5,-29.5,2020-09-01,30.07
-0.5,-29.5,2020-10-01,30.425
-0.5,-29.5,2020-11-01,30.365
-0.5,-29.5,2020-12-01,30.3625
-0.5,-29.5,2021-01-01,30.365
-0.5,-29.5,2021-02-01,30.2275
-0.5,-29.5,2021-03-01,30.09
-0.5,-29.5,2021-04-01,29.3925
-0.5,-29.5,2021-05-01,29.49
-0.5,-29.5,2021-06-01,29.5775
-0.5,-29.5,2021-07-01,29.7375
-0.5,-29.5,2021-08-01,29.7225
-0.5,-29.5,2021-09-01,
-0.5,-29.5,2021-10-01,29.34
-0.5,-29.5,2021-11-01,29.57
-0.5,-29.5,2021-12-01,29.7225
-0.5,-29.5,2022-01-01,29.7325
-0.5,-29.5,2022-02-01,29.6125
-0.5,-29.5,2022-03-01,29.625
-0.5,-29.5,2022-04-01,
-0.5,-29.5,2022-05-01,
-0.5,-29.5,2022-06-01,
-0.5,-29.5,2022-07-01,30.3775
-0.5,-29.5,2022-08-01,30.41
-0.5,-29.5,2022-09-01,30.29
-0.5,-29.5,2022-10-01,30.2825
-0.5,-29.5,2022-11-01,30.1675
-0.5,-29.5,2022-12-01,29.1425
-0.5,-29.5,2023-01-01,28.805
-0.5,-29.5,2023-02-01,28.8375
-0.5,-29.5,2023-03-01,28.74
-0.5,-29.5,2023-04-01,28.8
-0.5,-29.5,2023-05-01,28.915
-0.5,-29.5,2023-06-01,29.12
-0.5,-29.5,2023-07-01,29.375
-0.5,-29.5,2023-08-01,29.86
-0.5,-29.5,2023-09-01,30.0025
-0.5,-29.5,2023-10-01,30.45
-0.5,-29.5,2023-11-01,30.4775
-0.5,-29.5,2023-12-01,30.305
-0.5,-29.5,2024-01-01,29.39
-0.5,-29.5,2024-02-01,29.5025
-0.5,-29.5,2024-03-01,29.945
-0.5,-29.5,2024-04-01,30.26
-0.5,-29.5,2024-05-01,30.1025
-0.5,-29.5,2024-06-01,30.055
-0.5,-29.5,2024-07-01,30.005
-0.5,-24.5,2004-08-01,
-0.5,-24.5,2004-09-01,
-0.5,-24.5,2004-10-01,
-0.5,-24.5,2004-11-01,
-0.5,-24.5,2004-12-01,
-0.5,-24.5,2005-01-01,
-0.5,-24.5,2005-02-01,
-0.5,-24.5,2005-03-01,
-0.5,-24.5,2005-04-01,6.6625
-0.5,-24.5,2005-05-01,11.1975
-0.5,-24.5,2005-06-01,14.11
-0.5,-24.5,2005-07-01,
-0.5,-24.5,2005-08-01,18.16
-0.5,-24.5,2005-09-01,18.305
-0.5,-24.5,2005-10-01,18.035
-0.5,-24.5,2005-11-01,17.2775
-0.5,-24.5,2005-12-01,16.89
-0.5,-24.5,2006-01-01,16.685
-0.5,-24.5,2006-02-01,16.105
-0.5,-24.5,2006-03-01,15.7525
-0.5,-24.5,2006-04-01,
-0.5,-24.5,2006-05-01,
-0.5,-24.5,2006-06-01,
-0.5,-24.5,2006-07-01,
-0.5,-24.5,2006-08-01,
-0.5,-24.5,2006-09-01,
-0.5,-24.5,2006-10-01,
-0.5,-24.5,2006-11-01,
-0.5,-24.5,2006-12-01,
-0.5,-24.5,2007-01-01,16.505
-0.5,-24.5,2007-02-01,21.2775
-0.5,-24.5,2007-03-01,20.6375
-0.5,-24.5,2007-04-01,20.23
-0.5,-24.5,2007-05-01,19.985
-0.5,-24.5,2007-06-01,20.185
-0.5,-24.5,2007-07-01,20.2775
-0.5,-24.5,2007-08-01,19.735
-0.5,-24.5,2007-09-01,19.5075
-0.5,-24.5,2007-10-01,19.57
-0.5,-24.5,2007-11-01,19.5425
-0.5,-24.5,2007-12-01,
-0.5,-24.5,2008-01-01,
-0.5,-24.5,2008-02-01,
-0.5,-24.5,2008-03-01,
